Country,Authors,Year,Title,Journal or book,Volume,Pages,Theory,Practice,Water,Energy,Financial,Environment,Mining,Industrial,Services/Public,Procurement,Health,Transport,Other
GH,"Animah, I., Shafiee, M.",2019,Maintenance strategy selection for critical shipboard machinery systems using a hybrid AHP-PROMETHEE and cost benefit analysis: a case study.,Journal of Marine Engineering and Technology,in Press,.,0,1,0,0,0,0,0,0,0,0,0,0,1
ID,"Anjasmaya, R., Andayani, S.",2018,Sistem Pendukung Keputusan Penentuan Komoditi Sayuran Berdasarkan Karakteristik Lahan Menggunakan Metode PROMETHEE.,Jurnal Informatika,6(2),127-135.,0,1,0,0,0,0,0,0,0,0,0,0,1
IN,"Anojkumar, L., Ilangkumaran, M., Sasirekha, V.",2013,Comparative analysis of MCDM methods for pipe material selection in sugar industry., Expert Systems with Applications,41(6),2964-2980,1,0,0,0,0,0,0,0,0,0,0,0,0
RS,"Antanasijevic, D., Pocajt, V., Ristic, M., Peric-Grujic, A.",2017,A differential multi-criteria analysis for the assessment of sustainability performance of European countries: Beyond country ranking.,Journal of Cleaner Production,165,213-220.,0,1,0,0,0,1,0,0,0,0,0,0,0
ES,"Anton, J.M., Grau, J.B., Cisneros, J.M., Tarquis, A.M.",2016,"Discrete Multi-Criteria Methods for lands use and conservation planning on La Colacha in Arroyos Menores (Río Cuarto, Province of Córdoba, Argentina).",Annals of Operations Research,245(1),315-336.,0,1,0,0,0,1,0,0,0,0,0,0,0
GR,"Antoniou, F., Aretoulis, G.N.",2018,Comparative analysis of multi-criteria decision making methods in choosing contract type for highway construction in Greece.,International Journal of Management and Decision Making,17(1),1-28.,0,1,0,0,0,0,0,0,1,0,0,0,0
GR,"Antoniou, F., Aretoulis, G.N., Konstantinidis, D., Papathanasiou, J.",2014,CHOOSING THE MOST APPROPRIATE CONTRACT TYPE FOR COMPENSATING MAJOR HIGHWAY PROJECT CONTRACTORS.,Journal of Computational Optimization in Economics and Finance,6(2),77-95.,0,1,0,0,0,0,0,0,1,0,0,0,0
PT,"Antunes, C.H., Oliveira Henriques, C.",2016,Multi-Objective Optimization and Multi-Criteria Analysis Models and Methods for Problems in the Energy Sector.,Multiple Criteria Decision Analysis,ISBN 978-1-4939-3093-7,1067-1165.,0,1,0,0,0,0,0,0,1,0,0,0,0
IN,"Anupama, K., Sri Gowri, S., Prabhakara Rao, B.",2015,Network selection in heterogeneous wireless environment using decision making algorithms-topsis and promethee.,Journal of Theoretical and Applied Information Technology,75(2),160-166.,0,1,0,0,0,0,0,0,1,0,0,0,0
IN,"Anupama, K., Sri Gowri, S., Prabhakara Rao, B.",2018,A Comparative Study of Outranking MADM Algorithms in Network Selection.,Proceedings of the 2nd International Conference on Computing Methodologies and Communication,2018,904-907.,0,1,0,0,0,0,0,0,1,0,0,0,0
AU,"Anwar, M.",2021,"Biodiesel feedstocks selection strategies based on economic, technical, and sustainable aspects.",Fuel,283,.,0,1,0,1,0,0,0,0,0,0,0,0,0
AU,"Anwar, M., Rasul, M.G., Ashwath, N.",2019,The efficacy of multiple-criteria design matrix for biodiesel feedstock selection.,Energy Conversion and Management,198,.,0,1,0,1,0,0,0,0,0,0,0,0,0
ID,"Apriliani, D.,  Adi, K., Gernowo, R.",2016,Implementasi Metode Promethee Dan Borda Dalam Sistem Pendukung Keputusan Pemilihan Lokasi Pembukaan Cabang Baru Bank.,Jurnal Sistem Informasi Bisnis,5(2),145-150.,0,1,0,0,1,0,0,0,0,0,0,0,0
GR,"Arabatzis, G., Aggelopoulos, S., Tsiantikoudis, S.",2010,Rural development and LEADER + in Greece: Evaluation of local action groups.,"Journal of Food, Agriculture and Environment",8(1),302-307.,0,1,0,0,0,0,0,0,1,0,0,0,0
ES,"Aragonés-Beltran, P., Mendoza-Roca, J.A., Bes-Pia, A., Garcia-Melon, M., Parra-Ruiz, E.",2009,Application of multicriteria decision analysis to jar-test results for chemicals selection in the physical–chemical treatment of textile wastewater., Journal of Hazardous Materials, 164(1), 288-295.,0,1,0,0,0,0,0,1,0,0,0,0,0
TR,"Araz, O.U.",2005,A simulation based multi-criteria scheduling approach of dual resource constrained manufacturing systems with neural networks., Lecture Notes in Computer Science,3809, 1047–1052.,1,0,0,0,0,0,0,0,0,0,0,0,0
TR,"Araz, C., Ozkarahan, I.",2005,A multicriteria sorting procedure for financial classification problems: The case of business failure risk assessment., Lecture Notes in Computer Science,3578, 563–570.,1,1,0,0,1,0,0,0,0,0,0,0,0
TR,"Araz, C., Ozkarahan, I.",2007,Supplier evaluation and management system for strategic sourcing based on a new multicriteria sorting procedure., International Journal of Production Economics,106, 585–606.,0,1,0,0,0,0,0,0,0,1,0,0,0
TR,"Araz, C., Mizrak Ozfirat, P., Ozkarahan, I.",2007,An integrated multicriteria decision making methodology for outsourcing management., Computers & Operations Research,34(12), 3738–3756.,1,0,0,0,0,0,0,0,0,0,0,0,0
IT,"Arcidiacono, S.G., Corrente, S., Greco, S.",2018,GAIA-SMAA-PROMETHEE for a hierarchy of interacting criteria.,European Journal of Operational Research,270(2),606-624.,1,0,0,0,0,0,0,0,0,0,0,0,0
GR,"Aretoulis, G.N., Papathanasiou, J., Antoniou, F.",2019,PROMETHEE-based ranking of project managers based on the five personality traits.,Kybernetes,in Press,.,0,1,0,0,0,0,0,0,1,0,0,0,0
GR,"Aretoulis, G.N., Papathanasiou, J., Zapounidis, K., Seridou, A.A.",2017,Conscientiousness personality trait defines the competent Greek project manager.,International Journal of Business Performance Management,18(3),350-380.,0,1,0,0,0,0,0,0,1,0,0,0,0
GR,"Aretoulis, G.N., Triantafyllidis, C.H., Papathanasiou, J., Anagnostopoulos, I.K.",2015,Selection of the most competent project designer based on multi-criteria and cluster analysis.,International Journal of Data Analysis Techniques and Strategies,7(2),172-186.,0,1,0,0,0,0,0,0,1,0,0,0,0
ES,"Arévalo Quijada, T., Gómez Domínguez, D., Vázquez Cueto, J., Zapata Reina, A.",2002,Un estudio de las Cajas de Ahorros Andaluzas mediante el método multicriterio promethee., Estudios de Economía Aplicada,20(1), 5–27.,0,1,0,0,1,0,0,0,0,0,0,0,0
TR,"Arikan, E., Simsit, Z.T., Vayvay, O.",2017,Solid Waste Disposal Methodology Selection Using Multi-Criteria Decision Making Methods and an Application in Turkey.,Journal of Cleaner Production,142(1),403-412.,0,1,0,0,0,1,0,0,0,0,0,0,0
TR,"Arikan, F., Küçükçe, Y.S.",2012,A supplier selection-evaluation problem for the purchase action and its solution.,Journal of the Faculty of Engineering and Architecture of Gazi University,27(2),255-264.,0,1,0,0,0,0,0,0,0,1,0,0,0
HR,"Arneric, J., Kordic, L.",2017,Contribution of private sector to the effectiveness of health care provision.,Proceedings of the 14th International Symposium on Operational Research,2017,359-364.,0,1,0,0,0,0,0,0,0,0,1,0,0
RS,"Arsic, M., Milijic, N., Zivkovic, D., Nikolic, D., Zivkovic, Z.",2012,THE ANALYSIS OF SCIENTIFIC-RESEARCH WORK OF GROUP OF TECHNICAL FACULTIES OF BELGRADE UNIVERSITY IN THE POST-ACCREDITATION PERIOD. ,Serbian Journal of Management,7(1),9-24.,0,1,0,0,0,0,0,0,1,0,0,0,0
RS,"Arsic, M., Nikolic, D., Mihajlovic, I., Zivkovic, Z., Djordjevic, P.",2012,Monitoring of ozone concentrations in the Belgrade urban area.,Journal of Environmental Protection and Ecology,13(4),2057-2067.,0,1,0,0,0,1,0,0,0,0,0,0,0
TR,"Arslan, G, Aydin, Ö.",2009,A new software development for Fuzzy Multicriteria decision-making., Technological and Economic Development of Economy,15, 197–212.,1,0,0,0,0,0,0,0,0,0,0,0,0
FR,"Artiba, A., Dhaevers, V., Duvivier, D., Elmaghraby, S.E.",2011,A Multi-Model Approach for Production Planning and Scheduling in an Industrial Environment.,Planning Production and Inventories in the Extended Enterprise,ISBN 978-1-4419-8190-5,489-530.,0,1,0,0,0,0,0,1,0,0,0,0,0
IN,"Arunkumar, N., Godwin Barnabas, S., Dinesh Kumar, N., Kamatchi, T.",2012,Facility Layout Selection For The Blood Inventory Using PROMETHEE II Method.,International Journal  of Engineering Research and Applications,2(4),1161-1166.,0,1,0,0,0,0,0,0,0,0,1,0,0
IR,"Aryafar, A., Rahimdel, M.J., Tavakkoli, E.",2020,"Selection of the most proper drilling and blasting pattern by using madm methods (A case study: Sangan iron ore mine, iran).",Rudarsko Geolosko Naftni Zbornik,35(3),97-108.,0,1,0,0,0,0,1,0,0,0,0,0,0
ID,"Ariyani, N.",2018,PEMODELAN SKENARIO KEBIJAKAN PENGENTASAN KEMISKINAN DI INDONESIA DENGAN METODE PROMETHEE.,Ekuitas: Jurnal Ekonomi dan Keuangan,19(4),461-479.,0,1,0,0,0,0,0,0,1,0,0,0,0
IR,"Asadi, M., Karami, J.",2019,"Spatial optimization of safe shelters for urban evacuation planning caused by earthquake based on promethee, gaia and dea method in gis environment (Case study: Municipal district 12 of Tehran).",Disaster Advances,12(5),37-45.,0,1,0,0,0,0,0,0,1,0,0,0,0
IR,"Asgharizadeh, E., Taghizadeh Yazdi, M., Mohammadi Balani, A.",2019,An output-oriented classification of multiple attribute decision-making techniques based on fuzzy c-means clustering method.,International Transactions in Operational Research,26(6),2476-2493.,1,0,0,0,0,0,0,0,0,0,0,0,0
CA,"Asif, Z., Chen, Z.",2019,An Integrated Multicriteria Decision Analysis System for Reducing Air Emissions from Mining Process.,Environmental Modeling and Management,24(5),517-531.,0,1,0,0,0,0,1,0,0,0,0,0,0
NO,"Aspen, D.M., Sparrevik, M., Magerholm Fet, A.",2015,Review of methods for sustainability appraisals in ship acquisition.,Environment Systems and Decisions,35(3),323-333.,0,1,0,0,0,0,0,0,0,0,0,0,1
IR,"Ataei, Y., Mahmoudi, A., Feylizadeh, M.R., Li, D-F.",2019,Ordinal Priority Approach (OPA) in Multiple Attribute Decision-Making.,Applied Soft Computing,in Press,.,1,0,0,0,0,0,0,0,0,0,0,0,0
IN,"Athawale, V.M., Chakraborty, S.",2010,Facility Layout Selection Using PROMETHEE II Method.,The IUP Journal of Operations Management,9(1-2),81-98.,0,1,0,0,0,0,0,1,0,0,0,0,0
IN,"Athawale, V.M., Chatterjee, P., Chakraborty, S.",2012,Decision making for facility location selection using PROMETHEE II method.,International Journal of Industrial and Systems Engineering,11(1-2),16-30.,0,1,0,0,0,0,0,1,0,0,0,0,0
TR,"Atici, K.B., Ulucan, A.",2011,A Multiple Criteria Energy Decision Support System.,Technological and Economic Develoment of Economy,17(2),219-245.,0,1,0,1,0,0,0,0,0,0,0,0,0
BR,"Augustus de Melo, C., de Martino Jannuzzi, G., Ferreira Tripodi, A.",2013,Evaluating public policy mechanisms for climate change mitigation in Brazilian buildings sector., Energy Policy,61, 1200–1211.,0,1,0,0,0,1,0,0,0,0,0,0,0
IN,"Avikal, S., Mishra, P.K., Jain, R.",2014,A Fuzzy AHP and PROMETHEE method-based heuristic for disassembly line balancing problems,International Journal of Production Research,52(5),1306-1317,1,1,0,0,0,0,0,1,0,0,0,0,0
MX,"Avila Torres, P.A., Lopez Irarragorri, F.",2014,Two Multiobjective Metaheuristics for Solving the Integrated Problem of Frequencies Calculation and Departures Planning in an Urban Transport System.,Annals of Management Science,3(1),29-42.,1,1,0,0,0,0,0,0,0,0,0,1,0
TR,"Aydemir, D., Alsan, M., Altuntas, E., Oztel, A.",2019,"Mechanical, thermal and morphological properties of heat-treated wood-polypropylene composites and comparison of the composites with PROMETHEE method.","Plastics, Rubber & Composites",48(9),389-400.,0,1,0,0,0,0,0,1,0,0,0,0,0
AU,"Ayoko, G.A., Bonire, J.J., Abdulkadir, S.S., Olurinola, P.F., Ehinmidu, J.O., Kokot, S., Yiasel, S.",2003,A multicriteria ranking of organotin (IV) compounds with fungicidal properties., Applied Organometallic Chemistry,17, 749–758.,0,1,0,0,0,0,0,1,0,0,0,0,0
AU,"Ayoko, G.A., Morawska, L., Kokot, S., Gilbert, D.",2004,"Application of multicriteria decision making methods to air quality in the microenvironments of residential houses in Brisbane, Australia.", Environmental Science and Technology, 38(9), 2609–2616.,0,1,0,0,0,1,0,0,0,0,0,0,0
AU,"Ayoko, G.A., Singh, K., Balerea, S., Kokot, S.",2007,Exploratory multivariate modeling and prediction of the physico-chemical properties of surface water and groundwater., Journal of Hydrology,336, 115–124.,0,1,1,0,0,1,0,0,0,0,0,0,0
AU,"Ayoko, G.A., Singh, K., Lim, M., Ristosvski, Z.D., Jayaratne, E.R., Morawska, L., King, G., Christensen, E.",2014,Characterization of VOCs from LPG and unleaded petroleum fuelled passenger cars., Fuel,115, 636-643.,0,1,0,1,0,1,0,0,0,0,0,0,0
IR,"Azadfallah, M.",2016,A new feature of rank reversal in some of MADM models.,Journal of Applied Information Science,4(1),.,1,0,0,0,0,0,0,0,0,0,0,0,0
IR,"Azadfallah, M.",2017,Evaluation and selection of suppliers in the supply chain using the extended group PROMETHEE I procedures.,International Journal of Supply Chain and Operations Resilience,3(1),.,0,1,0,0,0,0,0,0,0,1,0,0,0
IR,"Azadfallah, M.",2017,"The some of the MADM method behaviors, versus incomparability.",International journal of knowledge based organizations,7(3),.,1,0,0,0,0,0,0,0,0,0,0,0,0
IR,"Azadfallah, M.",2017,Multi Criteria Supplier Selection Using PROMETHEE Outranking Procedures.,Journal of Supply Chain Management Systems,6(1),24-32.,0,1,0,0,0,0,0,0,0,1,0,0,0
BE,"Azar, S., Hauglustaine, J.-M.",2001,Multicriteria and Multiple Actors Tool Aiding to Optimise Building Envelope at the Architectural Sketch Design.,Informatica,12(1),3-24.,0,1,0,0,0,0,0,0,1,0,0,0,0
IR,"Azizi, H.R., Pilevari, N., Tabatabaei, S.A., Taherian Mobarakeh, M.H.",2014,Presenting a framework for ranking identification system in the chain store: Real case study of the Iran SHAHRVAND department store.,Research Journal of Applied Science Engineering and Technology,7(6),981-985,0,1,0,0,0,0,0,0,1,0,0,0,0
IR,"Babaei, S., Ghazavi, R., Erfanian, M.",2020,"Corrigendum to ""Urban flood simulation and prioritization of critical urban sub-catchments using SWMM model and PROMETHEE II approach"".","Physics and Chemistry of the Earth, Parts A/B/C",116,.,0,1,1,0,0,0,0,0,0,0,0,0,0
IR,"Babaei, S., Ghazavi, R., Erfanian, M.",2018,Urban flood simulation and prioritization of critical urban sub-catchments using SWMM model and PROMETHEE II approach.,"Physics and Chemistry of the Earth, Parts A/B/C",105,3-11.,0,1,1,0,0,0,0,0,0,0,0,0,0
BE,"Babaee, S., Bagherikahvarin, M., Sarrazin, R., Shen, Y., Hermans, E.",2015,Use of DEA and PROMETHEE II to Assess the Performance of Older Drivers.,Transportation Research Procedia,10,798-808.,0,1,0,0,0,0,0,0,0,0,0,1,0
HR,"Babic, Z., Plazibat, N.",1998,Ranking of enterprises based on multicriterial analysis., International Journal of Production Economics, 56–57, 29–35.,0,1,0,0,1,0,0,0,0,0,0,0,0
HR,"Badurina-Tomic, P., Dundovic, C., Grubisic, N.",2016,Selection of suitable locations for nautical tourism ports in the Ličko-senjska County.,Annals of Maritime Studies,52(1),133-149.,0,1,0,0,0,0,0,0,1,0,0,0,0
IR,"Bagheri Moghaddam, N., Nasiri, M., Mousavi, S.M.",2011,"An appropriate multiple criteria decision making method for solving electricity planning problems, addressing sustainability issue.",International Journal of Environmental Science and Technology,8(3),605-620.,0,1,0,1,0,1,0,0,0,0,0,0,0
BE,"Bagherikahvarin, M.",2019,A Dea-Promethee approach for complete ranking of units.,International Journal of Operational Research,35(2),224-244.,1,0,0,0,0,0,0,0,0,0,0,0,0
BE,"Bagherikahvarin, M., De Smet, Y.",2016,A ranking method based on DEA and PROMETHEE II (A rank based on DEA & PR. II).,Measurement,89,333-342.,1,0,0,0,0,0,0,0,0,0,0,0,0
BE,"Bagherikahvarin, M., De Smet, Y.",2016,Determining new possible weight values in PROMETHEE: a procedure based on data envelopment analysis.,Journal of the Operational Research Society,2016,1-12.,1,0,0,0,0,0,0,0,0,0,0,0,0
IR,"Bahadori, M.K., Abolghasemi, K., Teymourzadeh, E.",2017,Performance evaluation and ranking of selective wards in a military hospital using DEA and promethee method.,Journal of Military Medicine,18(4),325-334.,0,1,0,0,0,0,0,0,0,0,1,0,0
CN,"Bai, C., Zhang, R., Qian, L., Liu, L., Wu, Y.",2019,An ordered clustering algorithm based on fuzzy c-means and PROMETHEE.,International Journal of Machine Learning and Cybernetics,10(6),1423-1436.,1,0,0,0,0,0,0,0,0,0,0,0,0
CN,"Bai, W., Zhang, L.",2020,How to finance for establishing hydrogen refueling stations in China? An analysis based on Fuzzy AHP and PROMETHEE.,International Journal of Hydrogen Energy,45(59),34354-34370.,0,1,0,1,0,0,0,0,0,0,0,0,0
HR,"Bakalar, G.",2014,Review of interdisciplinary devices for detecting the quality of ship ballast water.,SpringerPlus,3(1),8p.,0,1,0,0,0,0,0,1,0,0,0,0,0
HR,"Bakalar, G.",2016,Comparisons of interdisciplinary ballast water treatment systems and operational experiences from ships.,SpringerPlus,5(1),1-12.,0,1,0,0,0,0,0,1,0,0,0,0,0
US,"Bakalar, G., Baggini, M.B., Bakalar, S.G.",2017,Comparisons of remote FCM analysis system and ordinary analytical methods for identification of BW content.,Proceedings Elmar - International Symposium Electronics in Marine,2017,279-282.,0,1,0,0,0,0,0,1,0,0,0,0,0
IR,"Bakhshi, M.R., Panahi, R., Mollaei, Z., Kazemi, H., Mohammadi, D.",2011,EVALUATION OF INNOVATION IN SOUTH WEST ASIA COUNTRIES AND DETERMINE OF IRAN’S POSITION: APPLICATION OF PROMETHEE.,Journal of Science and Technology Policy,3(3),19-31.,0,1,0,0,0,0,0,0,1,0,0,0,0
GR,"Bakopoulou, S., Vasiloglou, V., Kungolos, A.",2012,A multicriteria analysis application for evaluating the possibility of reusing wastewater for irrigation purposes in a Greek region.,Desalination and Water Treatment,39(1-3),262-270.,0,1,1,0,0,0,0,0,0,0,0,0,0
IR,"Balali, V., Mottaghi, A., Shoghli, O., Golabchi, M.",2014,"Selection of appropriate material, constructio                                                                  n technique, and structural system of bridges by use of multicriteria decision-making method.",Transportation Research Record,2431(1),79-87,0,1,0,0,0,0,0,1,0,0,0,0,0
IR,"Balali, V, Zahraie, B., Roozbahani, A.",2014,Integration of ELECTRE III and PROMETHEE II decision-making methods with an interval approach: Application in selection of appropriate structural systems  (Article),Journal of Computing in Civil Engineering,28(2),297-314,1,1,0,0,0,0,0,1,0,0,0,0,0
TR,"Balin, A., Alcan, P., Basligil, H.",2012,The applications of energy alternatives in Turkey using multicriteria decision making processes.,World Scientific Proc. Series on Computer Engineering and Information Science,7,124-130.,0,1,0,1,0,0,0,0,0,0,0,0,0
TR,"Balli, S., Karasulu, B., Korukoglu, S.",2013,AN APPLICATION OF FUZZY PROMETHEE METHOD FOR SELECTING OPTIMAL CAR PROBLEM.,Dokuz Eylül Üniversitesi İktisadi ve İdari Bilimler Fakültesi Dergisi,22(1),.,0,1,0,0,0,0,0,0,0,0,0,0,1
